#xr #xi #yr #yi
+0.04095507496362005284 -0.88261843863574895863 +1.24417331248230933483 +0.78321189173943395190
-0.36881534156719508744 -0.69078279910325979252 +0.20993016506280748334 -0.82508331764765474592
+0.63361943317193936132 -0.59711170273471125824 +0.08697498505414327785 +1.25451490740430049442
+0.91064480046702134253 +0.38322754048510421221 +0.71558458312929784650 +0.34408527341590167126
-0.87540680805113968432 +0.02251148934951863190 -0.42670312263487619742 -1.00529895564457794066
-0.19769039007258659701 -0.70002464504256267652 +0.22564070648184403334 +0.17914655738081861069
+0.68407680287735717073 +0.22991396602380853587 -0.56336725899594619626 +0.94265373376019645502
-0.28313459227415416208 -0.62381296854699885834 -0.55520330891685443220 -1.46672707780601863092
+0.41166521123407595617 -0.88616737417930324661 +0.90257007833564950605 -0.13966485643553031015
+0.60233737796188790981 -0.48857597609235470237 -0.17815118963617204706 -0.75783865319608900712
-0.26967854775774879883 +0.54004921782160164589 -0.51962361962490732914 -0.00508021314060203011
-0.33540645478310038285 +0.57930688295628463003 -0.57170130060244916947 +1.51700661023101024405
-0.40712409452939968268 -0.18933936825681341176 -0.36009490075884587057 -0.99830039070797216283
-0.48092369986530969506 -0.91415018096255851177 -1.03141128725547237543 -0.39558894014495837865
+0.96041955303771064933 +0.49715346095041068608 +1.35164750364630581458 +1.45583559494745151675
-0.56181190535381309026 +0.30420594634896636066 -0.98640644323011383854 +0.05782515521289766092
-0.12920292674564204383 -0.95433786275919785247 -1.06551882146252263617 -1.83351094792802471467
+0.62415686365823042081 -0.33566217897853167784 +0.72012514961700357929 +0.02830305733474469676
-0.34312378829682521619 +0.16222265308897032554 +0.06299270253309452450 +0.09098509743975280450
-0.40746391611338550476 +0.25563852294525180042 -0.48539191707977114021 -0.44841995222957176104
+0.47484195037700116515 -0.21432984032845125988 +0.19624176889821476344 -0.69417359826800884015
-0.30144627574515459045 -0.08645971119855633269 -0.16254089771983792900 -0.96525078648343831667
+0.12379125491909381829 -0.55611017276171459400 -0.51223704624718346956 -0.14543934116452383876
+0.27986701286966919611 +0.45965656981161417960 +1.26215349597016124328 +1.44954466714356855483
-0.46248093293408865101 -0.53878664001273901540 -0.37333964467285030153 -1.08695748466548702815
-0.78048856759805995686 -0.26926267710373430475 +1.38282594555994786667 -0.21931329898862039762
-0.24994507186715853031 -0.54512943096220367600 +0.19235354935541795762 +1.06817705550032426842
-0.23629484581934878662 +0.93769972727472561402 -0.22871819075684923783 -0.29318344275719154801
+0.04702919377055381212 -0.80896102245115875107 -0.03337131173566421083 +0.76751062479501797053
-0.55048758739016268038 +0.51856124081760013311 -0.96389086524492872954 -1.06226905840482643839
+0.39122795060859516525 +0.95868213399704083066 -0.06752115566336552854 -0.72967711342613106318
-0.42459453787630074828 -0.24638079113606869974 +0.45616500447547420061 +0.33747273982318060082
-0.93631589471688059234 -0.87917308516882686220 +0.08373942133918696462 -0.80626843927523872413
+0.09596828595877315848 +0.36396523631327637460 -0.69962741530700367498 -0.52818857767932914093
+0.40611649082991974069 -0.07123755564921752104 +0.37514386363488039233 +0.68929800993989176483
-0.07792800096638563545 -0.70405847517482356146 +1.01275234906942657176 -0.06280865407579477866
-0.27860018147878640171 -0.47984375793955758027 -0.19782326665548624622 -0.77397586633585901961
+0.13890537802531666145 -0.87879107528488198398 +0.87163852096929850255 -0.24888724004203222062
-0.63602830116627728785 +0.41067083159719075525 -1.16888161957095215726 +0.38171589910320974370
+0.98228648310049204717 +0.98988809733195437524 +0.44604015092220672400 +0.75867434957377999361
+0.08914128826123834948 -0.54817084465274801275 +0.54285372240210483241 +0.09841226695575266969
+0.47130385985982270469 +0.00332011981722857286 +1.26211904518365436445 +0.32302435615896962773
-0.80873073077622481541 +0.25408468848817000740 -1.64550434562684810835 -0.18466773296690575101
+0.01239084732771167374 +0.78206207952464090738 -0.47989478486013692482 +1.57038749309042402480
+0.67675323746283155835 -0.21374279041497246112 -0.26759479398126750915 -0.87733528974132779510
-0.65337623882679829457 -0.40398945129622210182 +0.25304799966659663468 -1.22255521690904966903
-0.15376397906561756201 -0.69383373993414765302 -1.07263309913689930397 -1.24991127154130543531
-0.38170402105608847165 -0.03014912530563540471 -1.26029630327318620253 +0.35084726757165873856
-0.59010872658334023733 +0.72324657341649700726 -1.43192843195726693395 +0.72443113434739014878
-0.60216081541651500508 +0.70139909408413037006 -1.09130684512416187282 +1.02734058785294535276
-0.44367824427914515084 +0.98608501981609864018 -0.62066200628451451138 +1.92863954991802710737
-0.14852395366156057044 -0.71784257700214126885 -0.59834669504466519996 -0.41881751816145329492
-0.45680037085094982174 +0.02323036929831912012 -0.69034524934293539644 +0.39560076003335442607
+0.97420458546051058590 +0.89629832557596622600 +1.51845053612695668477 +0.37516103920523713455
-0.94532444341379440189 +0.90416978806362724441 -1.17078991514133678997 +1.27316331779704605687
-0.36571372603211105279 -0.25350247634854161660 -0.87575712561972385295 -0.86091056093288620410
+0.58863183759626136471 +0.55992230306517143390 -0.14408065861849106426 +0.98545924283763919327
+0.79081518532383165976 +0.31970423634174105487 -0.31951132546400895507 -0.31638411652451248202
-0.83677361485062329294 -0.43875242145507575842 +0.16266986280619971650 +0.67405354386452975834
-0.49228563218784859856 +0.78832541356578311742 +0.46386339579393376376 -0.19891789354417330205
-0.94434803144409906750 -0.66359249932635533398 +1.59781955115922591482 -0.52659924666927415693
+0.90642423849339492925 -0.81856576561282756721 -0.80979577161844240596 +1.39609521799536828723
-0.91886912007128174196 -0.55607753160715778229 +0.31052954033028662417 -0.71269492372837006666
-0.87859228221709773088 +0.38099639287729414328 -0.18969802386323980636 -0.61640347252745308904
-0.84181970537392669662 +0.00118456093089314152 +0.75729416928879556004 -0.10600711240133051105
-0.48914602970764686773 +0.32594149376881498270 +0.37545760031856673100 +0.11301478569806636121
-0.17698376200536936054 +0.94255453010192846719 +0.09472357599530892291 +0.25307764531995652346
-0.44982274138310462952 +0.29902505884068797393 -1.05476525027706768967 +0.11077461403684196739
-0.23354487849198557470 +0.37237039073503530595 -0.16626521233549659828 +0.37960196074876428884
+0.54424595066644609886 -0.52113728637072909144 +0.69825166675384597870 -1.30630499942553779391
-0.22546547172754238808 +0.36899352973341881246 +0.89586885864544341107 -0.04505057942824519657
-0.51004339958761280016 -0.60740808458434458750 +0.00209058154172583888 -0.38219872275847383003
-0.73271249621475242897 +0.42553693977246775937 -1.26973778916804236339 -0.38958467772800819962
